ID,FINAL_TYPE,KIC,KIC_STATUS,NEW DETECTION,NAME,GAIA_ID,DEMARCHI2007_ID,DEMARCHI2007_VARTYPE,DEMARCHI2007_MEMBER,VARIABILITY_TYPE,MEMBER,CMD,PERIOD,Peph,Q_PHASED,PHASED_LC,FT,COORDINATES,RA,DEC,DIST,P0eph,T0eph,LINK,SOURCEID,FREQUENCY,PMRA,PMRAERR,PMDEC,PMDECERR,PLX,PLXERR,zero_point_plx,GMAG,BP_RP,J_M,H_M,K_M,B,BERR,V,VERR,I,IERR,g,gerr,r,rerr,i,ierr,z,zerr,y,yerr,USED_SPEC,Teff,logg,Rv,Fe/H,proj_ref_astroserver,HECTOSPEC,ESO,LAMOST,SDSS,APOGEE,INT,XT_LINK,XT_Teff,XT_Tefferr,XT_logg,XT_loggerr,XT_Rv,XT_Rverr,[M/H],XT_class,WOCS_LIX,CLASS,RV,RVERR,TEFF,RV_APG,RVSCT_APG,TEFF_APG,T_HYDRA,RV_HYDRA,RV_HYDRA_ER,RV_WIYN,VRAD,VRAD_ER,RV_PROB,P5D-PM-POS-PLX,P4D-PM-POS,P3D-PM-PLX,P5D-NF,P4D-NF,P3D-NF,MEMBER_STATUS,PROB_GAUDIN,P5D-PM-POS-PLX,TYPE_SACHS,POPULATION_STUDY_SACHS,VSTAR_SACHS,SACHS_NOTES,OTHER_ID,REF_SACHS
264,Rotational,2569421,nodata,new detection,Gaia EDR3 2051294080137491968,Gaia EDR3 2051294080137491968,,,,rotating,field,MS,13.5136,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_264.png,https://drive.google.com/file/d/1PT3Ih0L4gImv2glXEB_t26Av6jIGdi5k/view?usp=sharing,https://drive.google.com/file/d/12aQVG_SUKzDpi8hGzwjF8xj0gsZMB-me/view?usp=sharing,19:20:40.84 +37:48:38.5,290.1701667,37.81069444,3.84,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.17016666666666%2037.81069444444445,2051294080137491968,0.0739995264,-5.083917207,0.1313742,-7.156686698,0.14974706,0.2156482514,0.13186288,-0.018674,18.68916,1.3046284,null,null,null,19.989,0.0022,18.997,0.0005,17.9,0.0005,19.419,0.012647,18.7086,0.002886,18.4197,0.015157,18.2943,0.013639,18.1992,0.009906,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.00E+00,,0,0,0,field,,0,,,,,,
265,Pulsating,2569360,17lc,,KIC 2569360,Gaia EDR3 2051294045777739520,,,,solar-like,cluster,RGB,0.53339,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_265.png,https://drive.google.com/file/d/1QkeSobDv4bP_lfehDTkYylL97b8eoJ_w/view?usp=sharing,https://drive.google.com/file/d/1K9UBCdSu2hhU8Oqdrqhu4kQ4qwvHbJzX/view?usp=sharing,19:20:39.34 +37:48:04.9,290.1639167,37.80136111,3.85,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.1639166666667%2037.80136111111111,2051294045777739520,1.874800802,-0.3578925046,0.013595561,-2.216116505,0.015198628,0.2199839362,0.013514051,-0.030329,14.093212,1.6583843,12.036,11.324,11.165,16.084,0.001,14.612,0.0002,13.079,0.0008,15.2253,0.002399,14.1515,0.006545,13.6498,0.001,13.3984,0.001155,13.2435,0.00184,APOGEE,4287(86),2.180(46),-46.44(47),0.300(8),,,https://xtgrid.astroserver.org/AARJQX_332_ZLNV9K_265_ADP_2019-04-26T12_02_06_851_trim_dat.php?ref=ZLNV9K,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?plate=2800&mjd=54326&fiber=199,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19203934+3748048,,,4010,80,2.425,0.023,-46.35,0.30,-0.574,?,13007,K5,nan,nan,nan,nan,nan,nan,,,,-46.49,-46.49,,0.99,0.9990376191,0.9984018609,0.9978788868,0.9811847329,0.9556011325,0.9851519939,cluster,1,0.9990376191,RGB*,RGB - SL,solar-like,*iC|IR |RG*|* |* |* |RG*,,
266,Rotational,,nokic,new detection,Gaia EDR3 2051294114495072896,Gaia EDR3 2051294114495072896,,,,rotating,?,next2EHB,3.544311,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_266.png,https://drive.google.com/file/d/1kxXu0taRfglfHk-JSw-DxdaX3iewgzoa/view?usp=sharing,https://drive.google.com/file/d/1USwkSWf43XOK5P9AYek0GyyaFz3G5wJd/view?usp=sharing,19:20:45.13 +37:48:39.5,290.1880417,37.81097222,3.07,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.18804166666666%2037.81097222222222,2051294114495072896,0.2821422838,nan,nan,nan,nan,nan,nan,,20.959738,-0.61397934,null,null,null,23.349,0.0209,21.844,0.0035,19.765,0.0018,18.6787,0.005606,18.0956,0.005835,17.9231,0.009202,17.8142,0.008971,17.7534,0.01728,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,5048.5146,nan,nan,nan,,,,,,,nan,,,,,,,?,,0,,,,,,
267,Binary,2569630,nodata,,V* V518 Lyr,Gaia EDR3 2051294114497255936,V5,EW,98,contact,cluster,MS,0.3126593785,0.3126593785,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/05/qphase_267.png,https://drive.google.com/file/d/15jnYj6POtPQte-VD9CeeWH_Nm-I94-Bt/view?usp=sharing,https://drive.google.com/file/d/1O31U8YTTpNYU34M8nCIRe3iBbToMdJgM/view?usp=sharing,19:20:46.53 +37:48:47.8,290.193875,37.81327778,2.97, 0.31265938(26) ,2454964.7815(7),http://aladin.u-strasbg.fr/AladinLite/?target=290.193875%2037.813277777777785,2051294114497255936,3.198368796,-0.5347526354,0.04718579,-2.293523357,0.054887034,0.2507409992,0.04665001,-0.02682,16.964039,1.0772743,null,null,null,18.088,0.0029,17.195,0.0006,16.254,0.0007,17.5337,0.010407,16.9513,0.004927,16.7399,0.005942,16.64,0.008585,16.5808,0.004922,HECTOSPEC,5730(80),3.935(29),51(3),0.187(0.147),https://astroserver.org/tracking/MBOG63.php,https://xtgrid.astroserver.org/BIXQSG_301_MBOG63_ID267_072_7_4_1_55_13_107_ms_trim_dat.php?ref=MBOG63,ESO,,,,,,,,,,,,,,,,nan,nan,4535.6074,nan,nan,nan,,,,,,,nan,0.9981472447,0.998382266,0.9965060094,0.9732932518,0.9376716393,0.9781244108,cluster,1,0.9981472447,EB*WUMa,MSTO-WUMa,,V* |EB*|WU*|*iC|*iC,,http://simbad.u-strasbg.fr/simbad/sim-ref?bibcode=2003AstL...29..468S
268,Pulsating,2569618,17lc,,KIC2569618,Gaia EDR3 2051294114497261952,,,,solar-like,cluster,RGB,0.22487,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_268.png,https://drive.google.com/file/d/1ZnBBqNhN-edrKuyaQVVCmN5Bvs5eUOc2/view?usp=sharing,https://drive.google.com/file/d/1QNtC_u3odKjwXyoYBSn-wt5mAzyM7cxO/view?usp=sharing,19:20:46.25 +37:49:10.6,290.1927083,37.81961111,3.34,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.1927083333333%2037.819611111111115,2051294114497261952,4.44701383,-0.3266491995,0.018018987,-2.311387389,0.020231798,0.1630902925,0.01903545,-0.02921,14.796841,1.505167,12.92,12.301,12.144,16.566,0.0009,15.223,0.0002,13.867,0.0004,15.7798,0.004874,14.795,0.00252,14.418,0.00356,14.2146,0.002522,14.0742,0.002184,APOGEE,4486(103),2.650(46),-45.75(9),0.400(9),,,https://xtgrid.astroserver.org/PUHZWT_332_ZLNV9K_268_ADP_2019-04-26T12_02_07_039_trim_dat.php?ref=ZLNV9K,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?plate=2800&mjd=54326&fiber=475,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19204624+3749105,,,4590,40,2.623,0.012,-45.91,0.30,-0.014,K1III,8006,K5,nan,nan,nan,nan,nan,nan,,,,-46.22,-46.22,,0.99,0.9991470426,0.9981506842,0.9977182085,0.9806007065,0.9433993312,0.9868860791,cluster,1,0.9991470426,RGB*,RGB - SL,solar-like,IR |RG*|*iC|* |* |* |* |RG*,,
269,Rotational,2436416,nodata,new detection,Gaia EDR3 2051288165961197952,Gaia EDR3 2051288165961197952,,,,rotating,field,MS,3.985199,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_269.png,https://drive.google.com/file/d/1Evmo6wvlSyNPlm57IBpfet5UUlU0UGod/view?usp=sharing,https://drive.google.com/file/d/10TpWD_H9qdi3sUrQ8IBNhT7EtltXavAL/view?usp=sharing,19:20:34.83 +37:47:33.8,290.145125,37.79272222,4.71,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.145125%2037.79272222222223,2051288165961197952,0.2509284982,-3.275268414,0.2763653,-4.30286012,0.34373072,-0.287363919,0.2782678,-0.018099,19.858477,1.1548443,null,null,null,20.939,0.0267,20.052,0.0018,19.104,0.0037,21.4139,0.055941,20.2038,0.030638,19.6371,0.032867,19.2765,0.023803,19.0357,0.036853,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,7.19E-85,,7.32E-101,2.36E-58,4.64E-103,field,,0,,,,,,
270,Rotational,2569279,nodata,new detection,Gaia EDR3 2051294251931077888,Gaia EDR3 2051294251931077888,,,,rotating,cluster,MS,1.1412,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_270.png,https://drive.google.com/file/d/1BurjZQSCnYIOr6dpLjBVr7GAGjGrI1f4/view?usp=sharing,https://drive.google.com/file/d/1rCdXj9nWLumYA68fCPVFHBgJddqBkcl5/view?usp=sharing,19:20:37.25 +37:48:42.5,290.1552083,37.81180556,4.62,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.15520833333335%2037.811805555555566,2051294251931077888,0.8762705924,-0.2180110698,0.14255467,-2.377920675,0.17036657,0.1420386302,0.1395627,-0.016954,18.882761,1.3121758,null,null,null,20.301,0.0034,19.209,0.0006,18.063,0.0007,19.6753,0.017783,18.8639,0.010896,18.5559,0.007484,18.4214,0.005559,18.3336,0.015945,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.9509260765,0.8962485067,0.9670741035,cluster,,0,,,,,,
271,Rotational,2436274,nodata,new detection,Gaia EDR3 2051288032823472128,Gaia EDR3 2051288032823472128,,,,rotating,field,MS,4.583118,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_271.png,https://drive.google.com/file/d/1hX2euRUKDmVUXB0YLZL7RfoXdn2Wjvmp/view?usp=sharing,https://drive.google.com/file/d/1-K2GpWDBZvDFrnGY0W3bp2hvlngqs6iC/view?usp=sharing,19:20:31.00 +37:46:25.5,290.1291667,37.77375,5.50,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.12916666666666%2037.77375,2051288032823472128,0.2181920692,-1.869443274,0.09408013,-4.755524577,0.12251871,0.00652011283,0.09512271,-0.021768,18.220207,0.95244217,null,null,null,19.103,0.015,18.389,0.0041,17.588,0.0028,18.6436,0.014689,18.226,0.005745,18.0627,0.014207,17.9938,0.007865,17.935,0.015731,,,,,,,,,,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19203485+3746298,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,2.45E-56,,2.87E-64,6.41E-56,8.56E-64,field,,0,,,,,,
272,Rotational,,nokic,new detection,Gaia EDR3 2051288101537860992,Gaia EDR3 2051288101537860992,,,,rotating,field,MS,3.385365,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_272.png,https://drive.google.com/file/d/196gG4AW2KzMCeOz-z8_Keeib9VKAb9Al/view?usp=sharing,https://drive.google.com/file/d/1CqXqSCnu4Z8Asug0wNkBtdj32byKqiMv/view?usp=sharing,19:20:39.77 +37:46:44.0,290.1657083,37.77888889,3.34,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.1657083333333%2037.778888888888886,2051288101537860992,0.2953891235,-2.213744342,0.6044123,-5.859317319,0.7251637,-0.5486848326,0.6746138,nan,20.539314,1.4677734,null,null,null,22.404,0.0093,21.135,0.0018,19.438,0.0011,21.8003,0.067615,20.7992,0.042649,20.2156,0.041279,19.8791,0.059289,20.0321,0.170387,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,8.61E-91,,8.03E-118,5.76E-65,9.45E-121,field,,0,,,,,,
273,Pulsating,2436332,17lc,,KIC 2436332,Gaia EDR3 2051288135902691840,,,,solar-like,cluster,RGB,0.439174,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_273.png,https://drive.google.com/file/d/1ILESl3iI8mzTLeedLbCZnmc87nDoV-2q/view?usp=sharing,https://drive.google.com/file/d/1tA2PmxSYQg0p7HlQBwULV_ELheEuuq0i/view?usp=sharing,19:20:32.67 +37:46:22.2,290.136125,37.77283333,5.08,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.136125%2037.77283333333333,2051288135902691840,2.277001826,-0.3177198017,0.022932652,-2.203428299,0.024796942,0.2457289963,0.023133542,-0.029991,14.302056,1.6236248,12.278,11.599,11.424,16.226,0.0033,14.788,0.0025,13.283,0.0043,15.3951,0.00864,14.3111,0.000779,13.896,0.001506,13.6259,0.003025,13.469,0.000993,ESO,4020(80),2.407(21),-47.56(30),-0.441(0.096),https://astroserver.org/tracking/ZLNV9K.php,,https://xtgrid.astroserver.org/0PCR6U_332_ZLNV9K_273_ADP_2019-04-26T12_02_07_027_trim_dat.php?ref=ZLNV9K,,,,,,4020,80,2.407,0.021,-47.56,0.30,-0.382,?,48009,,-2.147154637,0.941784285,4857,nan,nan,nan,,,,-47.6,-2.147154637,0.941784285,0.45,0.9985294885,0.997650507,0.9966545379,0.9774084022,0.9650789221,0.9792390013,cluster,1,0.9985294885,RGB*,RGB - SL,solar-like,*iC|IR |RG*|* |*,,
274,Pulsating,2436417,17lc,,KIC 2436417,Gaia EDR3 2051288067183227008,,,,solar-like,cluster,RGB/RC,0.43308,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_274.png,https://drive.google.com/file/d/19nCf87X9_QwL2oKo_PXus3M8KHCK2M-u/view?usp=sharing,https://drive.google.com/file/d/1BQHWVMeojOmrDDKNWdn1arhFzjkKWRyE/view?usp=sharing,19:20:34.86 +37:46:30.0,290.14525,37.775,4.54,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.14525%2037.775,2051288067183227008,2.309042209,-0.399759932,0.013247442,-2.2493754,0.015464162,0.214744617,0.01362447,-0.029603,14.103659,1.5191574,12.234,11.569,11.397,15.918,0.0033,14.538,0.0002,13.167,0.0005,15.1071,0.003068,14.1053,0.00294,13.7043,0.012469,13.5162,0.007226,13.3696,0.003882,,,,,,,,,,,,,,,,,,,,,,41008,,nan,nan,4527.75,nan,nan,nan,3760,-48,0.108,-46.92,-48,0.108,0.98,0.9992660289,0.9985034718,0.9981862802,0.984885652,0.9681661528,0.9869848861,cluster,1,0.9992660289,*inCl,RGB - RC - SL,solar-like,*iC|IR |* |* |* |*,,
275,Rotational,2436734,nodata,,2MASSJ19204193+3747084,Gaia EDR3 2051293977053154688,01724_9,RO1,m,rotating,field,?,1.589258,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_275.png,https://drive.google.com/file/d/17klnosI6XqNDTNtYBObDfrEOOysataif/view?usp=sharing,https://drive.google.com/file/d/1PzpRLH2_QhuMaMqbDur38fG8W0jUfdZI/view?usp=sharing,19:20:41.84 +37:47:06.6,290.1743333,37.78516667,2.91,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.1743333333333%2037.78516666666667,2051293977053154688,0.6292244557,-0.3371575965,0.44177055,-2.373092167,0.5038638,0.64343203,0.42262632,-0.038898,20.187298,nan,16.285,15.764,14.516,22.127,0.0135,20.833,0.0026,19.14,0.0014,18.3278,0.00545,17.6591,0.002412,17.4412,0.002379,17.3209,0.006991,17.2202,0.010662,HECTOSPEC,5160(200),4.52(8),-721(7),0.714(0.036),https://astroserver.org/tracking/XZR329.php,https://xtgrid.astroserver.org/OKXR9N_105_XZR329_ID275_080_Operator_67_ms_trim_dat.php?ref=XZR329,ESO,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.0008210660965,0.9349154347,0.001165299658,field,,0,,,,,,
276,Pulsating,2436458,17lc,,KIC 2436458,Gaia EDR3 2051288170262450816,,,,solar-like,cluster,RGB,0.29308,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_276.png,https://drive.google.com/file/d/1BiUAR12POu0vjfvz3wV02CCYWhpdw3Wh/view?usp=sharing,https://drive.google.com/file/d/1VJSO9LhCy0LJXAA37_sXNYfKDEKuem72/view?usp=sharing,19:20:35.86 +37:46:52.1,290.1494167,37.78113889,4.32,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.14941666666664%2037.78113888888889,2051288170262450816,3.412037669,-0.401500005,0.015530076,-2.304884666,0.017830996,0.1906577134,0.015904857,-0.029849,14.532145,1.6070852,12.539,11.902,11.706,16.447,0.0017,15.02,0.0002,13.551,0.0005,15.1071,0.003068,14.1053,0.00294,13.7043,0.012469,13.5162,0.007226,13.3696,0.003882,ESO,4070(20),1.821(9),-46.43(75),-0.633(0.192),https://astroserver.org/tracking/ZLNV9K.php,,https://xtgrid.astroserver.org/SRIIIR_332_ZLNV9K_276_ADP_2019-04-26T12_02_06_713_trim_dat.php?ref=ZLNV9K,http://dr6.lamost.org/spectrum/view?obsid=664016204,,,,,4070,20,1.821,0.009,-46.43,0.75,-0.671,K3III,19007,,nan,nan,nan,nan,nan,nan,,,,-47.04,-47.04,,0.99,0.999371497,0.9985521632,0.9982466258,0.9853515502,0.9650538841,0.9881857783,cluster,1,0.999371497,RGB*,RGB - SL,solar-like,*iC|RG*|IR |* |RG*|*,,
277,Rotational,2436621,nodata,,V* V601 Lyr,Gaia EDR3 2051293972756992384,V82,RO1,m,rotating,field,?,7.575096,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_277.png,https://drive.google.com/file/d/1w8YljBVCA_oI2pKBeca8PevbJpx2Gcob/view?usp=sharing,https://drive.google.com/file/d/1GvMhsrAFf_xvVhtX_jT9FLCkexXHoCZU/view?usp=sharing,19:20:39.70 +37:47:36.1,290.1654167,37.79336111,3.57,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.16541666666666%2037.79336111111111,2051293972756992384,0.1320115283,-0.1421651559,0.13305485,-2.688479606,0.15951928,0.3834504577,0.14404358,-0.017276,18.7576,nan,15.815,15.394,15.263,20.079,0.0043,19.055,0.0007,17.98,0.0009,19.0165,0.00444,18.3504,0.004824,18.1248,0.009061,18.0343,0.003885,17.9622,0.011746,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.04254698345,0.1378370629,0.05216880362,field,,0,BYDra,,,V* |BY*|*iC|*iC,,
278,Rotational,2436852,nodata,new detection,2MASSJ19204422+3748007,Gaia EDR3 2051294011418019072,,,,rotating,field,MS,3.306953,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_278.png,https://drive.google.com/file/d/1LCGe8p8qwnvA2goAqC8nkBw6YZrOLYje/view?usp=sharing,https://drive.google.com/file/d/1BOp9YsYXXfJONy-Ft16bFUDENt6u_Ttl/view?usp=sharing,19:20:44.25 +37:48:00.2,290.184375,37.80005556,2.77,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.184375%2037.80005555555555,2051294011418019072,0.3023931698,-0.1174858358,0.20115954,-2.692030939,0.247439,0.474570026,0.20983787,-0.01899,18.871328,1.3274078,16.851,15.844,15.56,20.185,0.0035,19.151,0.0006,18.083,0.0005,19.4733,0.016402,18.7235,0.00525,18.4457,0.007585,18.2897,0.0051,18.2146,0.013624,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4310.3726,nan,nan,nan,,,,,,,nan,,,,0.00312671523,0.08490915018,0.004137385337,field,,0,,,,,,
279,Rotational,2569597,nodata,new detection,Cl* NGC 6791 KU B6,Gaia EDR3 2051294007116759808,,,,rotating,cluster,MS,7.173793,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_279.png,https://drive.google.com/file/d/1DxroYM7D_asGPMIitv-HgNRlf-B0l-_x/view?usp=sharing,https://drive.google.com/file/d/1LcQ8rqqdgvTiVDrlrodCv_KBHNx8zetM/view?usp=sharing,19:20:45.66 +37:48:22.3,290.19025,37.80619444,2.77,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.19025%2037.806194444444436,2051294007116759808,0.139396272,-0.1195959703,0.08889264,-2.175701836,0.10262517,0.08762201954,0.08842829,-0.023132,18.090683,1.069191,null,null,null,19.157,0.0012,18.288,0.0003,17.382,0.0003,18.6787,0.005606,18.0956,0.005835,17.9231,0.009202,17.8142,0.008971,17.7534,0.01728,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.8687421932,0.7320761249,0.9181789907,cluster,,0,,,,*iC|HB*|HB?|* |HS*,,
280,Rotational,2569763,4lc,,V* V608 Lyr,Gaia EDR3 2051293358583014528,,,,rotating,cluster,MS,8.292434,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_280.png,https://drive.google.com/file/d/1rgEWUkUnGbrI8t0ozIoIf1JNX1RdZIi5/view?usp=sharing,https://drive.google.com/file/d/1cIytqNpE3UQ1_OeyObVfEIvHuRqlpDed/view?usp=sharing,19:20:49.65 +37:48:08.7,290.206875,37.80241667,2.03,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.206875%2037.802416666666666,2051293358583014528,0.1205918552,-0.4026672027,0.041802775,-2.315865144,0.04963382,0.2093614653,0.04333888,-0.026069,16.647974,1.0845585,15.298,14.902,14.812,17.761,0.0009,16.868,0.0002,15.936,0.0002,19.8723,0.023931,19.0368,0.024188,18.7766,0.013894,18.6463,0.00816,18.5475,0.014441,ESO,6010(80),4.531(34),-38.5(3),-0.090(0.133),https://astroserver.org/tracking/B9VX13.php,,https://xtgrid.astroserver.org/FSQXBZ_306_B9VX13_280_ADP_2019-04-30T11_22_50_711_trim_dat.php?ref=B9VX13,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0.9991754567,0.9987964801,0.9981523706,0.9818334624,0.9432827135,0.98727143,cluster,1,0.9991754567,EllipVar,BS-Cep,,V* |*iC|*iC|*iC|El*,,
281,Binary,2436421,8lc,,2MASS J19203497+3745523,Gaia EDR3 2051288067182949760,,,,binary,cluster,BS/HB,1.437585,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_281.png,https://drive.google.com/file/d/1Ip_yoyiys0DHxLYYLbzBS5shbZAvO6OH/view?usp=sharing,https://drive.google.com/file/d/1JoocvPdmDgraXw3wJL9mCVWAOVrci6lq/view?usp=sharing,19:20:34.97 +37:45:52.3,290.1457083,37.76452778,4.53,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.14570833333335%2037.76452777777778,2051288067182949760,0.6956110421,-0.4973014353,0.018263103,-2.193834873,0.020589173,0.2008905883,0.01812246,-0.026752,14.937109,0.7159014,14.013,13.841,13.833,15.609,0.016,15.031,0.0001,14.434,0.0003,15.257,0.002354,14.9528,0.001806,14.8913,0.003851,14.8807,0.002627,14.8451,0.002219,SDSS,4521(99),2.370(29),-46.67(13),0.400(9),,,,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?plate=2800&mjd=54326&fiber=200,,,,,,,,,,,,46008,F5,nan,nan,nan,-47.0595,0.094805,4500,,,,-40.88,-40.88,,1.00,0.9990365855,0.998066261,0.9973193482,0.9820761709,0.9622178203,0.9835136929,cluster,1,0.9990365855,**,BS-Cep,,*iC|* |IR |**,,
282,Rotational,2437079,nodata,new detection,2MASSJ19204839+3747333,Gaia EDR3 2051293255503480320,,,,rotating,cluster,MS/BS,5.812042,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_282.png,https://drive.google.com/file/d/1SzRAt-K3SGEn5uv7fjdd61EnbuXokZeX/view?usp=sharing,https://drive.google.com/file/d/1WMc01kg3X1rgl6UG4izuzMiiZYFk6_Sb/view?usp=sharing,19:20:48.39 +37:47:33.5,290.201625,37.79263889,1.71,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.201625%2037.79263888888889,2051293255503480320,0.1720565681,-0.3656039834,0.04198942,-2.382448359,0.050910424,0.2231305497,0.043464247,-0.025887,16.794098,0.9506359,15.579,15.334,15.766,17.718,0.0009,16.96,0.0002,16.142,0.0002,17.2673,0.00405,16.7878,0.006642,16.6313,0.009082,16.5551,0.004695,16.4887,0.008246,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4883.7646,nan,nan,nan,,,,,,,nan,0.9988225829,0.9984189484,0.9971609409,0.974903116,0.927602353,0.9824757239,cluster,1,0.9988225829,,BS-Cep,,,,
283,Pulsating,2437040,17lc,,2MASSJ19204765+3747322,Gaia EDR3 2051293255503478528,,,,solar-like,cluster,RGB,3.0342,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_283.png,https://drive.google.com/file/d/1OMz1Mt6VUuCCHJE2SicStrTSZkeTHV1c/view?usp=sharing,https://drive.google.com/file/d/13Ek3WgdAaNCQsPF9eBLN1-18Um7JtgWk/view?usp=sharing,19:20:47.65 +37:47:32.2,290.1985417,37.79227778,1.82,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.19854166666664%2037.792277777777784,2051293255503478528,0.3295761651,-0.4181690224,0.013702883,-2.300134669,0.015942592,0.1992308174,0.014203906,-0.030085,14.158286,1.6252432,12.108,11.428,11.267,16.084,0.001,14.665,0.0002,13.182,0.0005,18.4735,0.01174,17.8383,0.007565,17.6724,0.00401,17.4806,0.008818,17.3508,0.007566,APOGEE,4000(10),2.954(0.016),0.17(0.3),0.029(0.008),https://xtgrid.astroserver.org/ZQXIK6_309_HWI207_apStar-r12-2M19204765+3747322_J_trim_dat.pdf,,,,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19204765+3747322,,https://xtgrid.astroserver.org/ZQXIK6_309_HWI207_apStar-r12-2M19204765+3747322_J_trim_dat.pdf,,,,,,,,,2003,,nan,nan,4373.5,-64.9498,1.57661,4500,,,,-54.2,-54.2,,0.92,0.9992523778,0.9988759038,0.998246092,0.9826626571,0.9444684277,0.9878800912,cluster,1,0.9992523778,RGB*,RGB - SL,solar-like,*iC|* |IR |** |RG*,,
